model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
GradientBoosting,00,real,-0.0009081159322634214,0.0009081159322634214,1
GradientBoosting,00h,real,-0.0005921618069688482,0.0005921618069688482,1
GradientBoosting,08,fake,0.015226168694022322,0.015226168694022322,2
GradientBoosting,08,real,-0.0017034928650179642,0.0017034928650179642,1
GradientBoosting,1,fake,0.0009960365967409983,0.0009960365967409983,1
GradientBoosting,1,real,-0.0004377770453085489,0.0004377770453085489,3
GradientBoosting,10,real,-0.011719260897412005,0.011719260897412005,1
GradientBoosting,11,real,-0.0003583410660502819,0.0003583410660502819,2
GradientBoosting,15,fake,0.09543919058238892,0.09543919058238892,2
GradientBoosting,17,real,-0.08592454853072261,0.08592454853072261,2
GradientBoosting,1o,fake,0.008618980561254848,0.008618980561254848,1
GradientBoosting,2,fake,5.348900849892983e-05,5.348900849892983e-05,1
GradientBoosting,2,real,-2.6061734757802755e-06,2.6061734757802755e-06,1
GradientBoosting,20,fake,0.002532204113087995,0.002532204113087995,1
GradientBoosting,20,real,-0.0006854907570860203,0.0006854907570860203,1
GradientBoosting,2000,fake,1.1550290566583699e-05,1.1550290566583699e-05,1
GradientBoosting,2015,fake,0.00010938463321450916,0.00010938463321450916,1
GradientBoosting,2018,fake,0.004796665947222844,0.004796665947222844,2
GradientBoosting,2018,real,-0.013312582061663497,0.013312582061663497,2
GradientBoosting,21,fake,0.13546002540993543,0.13546002540993543,1
GradientBoosting,22,real,-0.016734149568869906,0.016734149568869906,1
GradientBoosting,22h,real,-0.00035778162181417073,0.00035778162181417073,1
GradientBoosting,23,fake,8.611334150947603e-06,8.611334150947603e-06,1
GradientBoosting,29,fake,0.01009190025022297,0.01009190025022297,1
GradientBoosting,2o,fake,0.05066083017906641,0.05066083017906641,1
GradientBoosting,3,fake,6.368534003449891e-33,6.368534003449891e-33,1
GradientBoosting,30,real,-0.1320916829225193,0.1320916829225193,1
GradientBoosting,40,fake,0.005923663530940658,0.005923663530940658,1
GradientBoosting,49,real,-0.0004287426457331969,0.0004287426457331969,1
GradientBoosting,5,fake,1.0626207902245778e-31,1.0626207902245778e-31,1
GradientBoosting,5,real,-1.240676185368401e-32,1.240676185368401e-32,2
GradientBoosting,51,real,-0.04630454301464195,0.04630454301464195,1
GradientBoosting,58,real,-0.006110048070878267,0.006110048070878267,2
GradientBoosting,6,fake,4.413089350438655e-33,4.413089350438655e-33,1
GradientBoosting,60,fake,0.004756555045130132,0.004756555045130132,1
GradientBoosting,7,real,-7.506331363778881e-06,7.506331363778881e-06,1
GradientBoosting,777,real,0.0,0.0,1
GradientBoosting,8,fake,0.0010104309874528238,0.0010104309874528238,1
GradientBoosting,80,real,-0.0009480787494473319,0.0009480787494473319,1
GradientBoosting,95,fake,4.1113403710009276e-32,4.1113403710009276e-32,1
GradientBoosting,Amor,real,-0.00017743264310575118,0.00017743264310575118,1
GradientBoosting,Ande,fake,4.8163272336441104e-05,4.8163272336441104e-05,1
GradientBoosting,Bolsonaro,real,-0.06361649111115082,0.06361649111115082,15
GradientBoosting,Bolsonarosalvarbrasil,fake,0.0005914576416339215,0.0005914576416339215,1
GradientBoosting,Brasil,fake,0.0023438019569434554,0.0023438019569434554,2
GradientBoosting,Brasil,real,-0.0052157875473471055,0.0052157875473471055,4
GradientBoosting,Carlos,real,0.0,0.0,1
GradientBoosting,Carreata,fake,1.0876185148811824e-05,1.0876185148811824e-05,1
GradientBoosting,Deus,real,-0.005471944725947204,0.005471944725947204,2
GradientBoosting,EUA,fake,0.028736833157533313,0.028736833157533313,1
GradientBoosting,Fernando,fake,0.005615582077783472,0.005615582077783472,1
GradientBoosting,Fernando,real,-0.08572195395673939,0.08572195395673939,1
GradientBoosting,Filho,fake,0.0449815738004779,0.0449815738004779,1
GradientBoosting,Folha,fake,0.030091190709911547,0.030091190709911547,1
GradientBoosting,Francisco,fake,9.823155768919589e-33,9.823155768919589e-33,1
GradientBoosting,Gomes,fake,0.023563896951569973,0.023563896951569973,3
GradientBoosting,Gracie,fake,1.8117025832842036e-06,1.8117025832842036e-06,1
GradientBoosting,Iorque,fake,0.00014472684351109986,0.00014472684351109986,1
GradientBoosting,Jornal,real,-0.0015454352094018866,0.0015454352094018866,1
GradientBoosting,Justiça,real,-0.07536336341702222,0.07536336341702222,1
GradientBoosting,Lança,fake,0.006707785826976919,0.006707785826976919,1
GradientBoosting,Lgbt,fake,0.0020128605036791817,0.0020128605036791817,1
GradientBoosting,Lula,fake,0.003380085462240043,0.003380085462240043,4
GradientBoosting,Lula,real,-2.614411039993757e-06,2.614411039993757e-06,3
GradientBoosting,Maceió,fake,1.215610613897731e-05,1.215610613897731e-05,1
GradientBoosting,Magno,fake,1.5961086329302544e-05,1.5961086329302544e-05,1
GradientBoosting,Maria,fake,0.0028602470373176275,0.0028602470373176275,1
GradientBoosting,Mercury,real,-0.0011404249834014843,0.0011404249834014843,1
GradientBoosting,Missa,fake,0.0009980261237300444,0.0009980261237300444,1
GradientBoosting,Moreira,fake,0.03458102317122714,0.03458102317122714,1
GradientBoosting,Nova,fake,0.0002529991224529311,0.0002529991224529311,1
GradientBoosting,Paulo,fake,0.0055042682797525186,0.0055042682797525186,1
GradientBoosting,Paulo,real,-0.012011095963808092,0.012011095963808092,2
GradientBoosting,Portugal,real,-0.01608009452230371,0.01608009452230371,1
GradientBoosting,Psl,fake,0.009651098228762355,0.009651098228762355,1
GradientBoosting,Ramos,real,-0.009397533224983337,0.009397533224983337,1
